date,WaterLevel,Discharge,EC@25C (µS/cm):F,Relative humidity in percentage %,Air Temperature in degrees C,Wind Speed along North in km/h,Wind Speed along East in km/h,WaterTemperature
24/01/2002 21:00,30.88,5895.05,269.6,16.5,26.45,-8.920061659,5.15,24.15
24/01/2002 22:00,30.88,5895.05,269.6,16.5,24.85,-9.699484522,5.6,24.05
24/01/2002 23:00,30.88,5895.05,268.2333333,21.0,23.55,-7.812588859,3.009863075,23.95
24/01/2003 00:00,30.88766667,5895.05,111.9666667,45.5,25.1,-10.608454,7.428119463,27.1
24/01/2003 01:00,30.885,5895.05,111.3,46.5,24.45,-7.777730077,9.269137762,27.1
24/01/2003 02:00,30.88433333,5895.05,112.3,40.0,25.35,-5.780949061,12.58289052,27.1
24/01/2003 03:00,30.88366667,5895.05,112.45,40.5,24.5,-8.549742261,9.208587988,27.1
24/01/2003 04:00,30.88366667,5895.05,112.45,44.0,23.05,-10.93100756,6.671941114,27.0
24/01/2003 05:00,30.88275,5895.05,112.2,45.5,21.75,-8.579697763,7.199221228,27.15
24/01/2003 06:00,30.879,5895.05,113.2,44.0,21.15,-7.67072828,5.371101766,27.15
24/01/2003 07:00,30.86833333,5895.05,113.2,43.5,21.0,-10.11202094,4.715312803,27.15
24/01/2003 08:00,30.8535,5895.05,117.35,42.0,22.9,-8.486874715,3.957494674,27.425
24/01/2003 09:00,30.84225,5895.05,117.35,33.0,26.85,-0.938134417,13.39557941,28.275
24/01/2003 10:00,30.8415,5895.05,120.1,32.0,29.5,5.6,9.699484522,29.05
24/01/2003 11:00,30.8455,5895.05,122.1,22.0,35.15,17.89372822,4.618661011,29.725
24/01/2003 12:00,30.85225,5895.05,122.1,19.0,36.85,16.61260583,-7.746585319,30.55
24/01/2003 13:00,30.86,5895.05,122.0,18.0,38.6,11.1652163,-9.368728879,30.825
24/01/2003 14:00,30.866,5895.05,122.0,15.5,39.75,2.569993029,-14.57515474,30.55
24/01/2003 15:00,30.86625,5895.05,129.0,14.5,40.4,8.262334781,-15.30057824,29.875
24/01/2003 16:00,30.875,5895.05,122.0,12.5,40.95,10.65372539,-8.939537049,29.575
24/01/2003 17:00,30.864,5895.05,122.0,9.5,41.55,17.25800204,-2.223130932,28.725
24/01/2003 18:00,30.86675,5895.05,120.5,9.5,41.3,11.49944875,-9.247355178,28.175
24/01/2003 19:00,30.86675,5895.05,125.9,10.0,40.9,7.556628312,-10.51847114,27.96666667
24/01/2003 20:00,30.86675,5895.05,130.9,16.0,38.85,3.366047304,-5.44813896,27.83333333
24/01/2003 21:00,30.86825,5895.05,117.8,18.0,35.65,-4.05008759,-7.327524202,27.66666667
24/01/2003 22:00,30.8685,5895.05,117.8,20.5,33.0,-7.870319398,-2.35,27.55
24/01/2003 23:00,30.871,5895.05,117.8,25.5,31.0,-4.7,5.76e-16,27.55
24/01/2004 00:00,30.932,5895.05,148.55,30.5,21.85,-14.20803674,-6.53876719,24.6
24/01/2004 01:00,30.93025,5895.05,147.8,32.5,20.7,-15.08702612,-4.123763704,24.55
24/01/2004 02:00,30.926,5895.05,146.6333333,37.0,19.4,-16.81907646,-4.587865193,24.55
24/01/2004 03:00,30.9245,5895.05,146.3,44.0,17.75,-13.50800204,-2.223130932,24.53333333
24/01/2004 04:00,30.92266667,5895.05,146.05,48.5,16.55,-13.68882777,-2.41370967,24.45
24/01/2004 05:00,30.92175,5895.05,145.05,53.0,15.5,-13.78757737,-1.284996515,24.36666667
24/01/2004 06:00,30.921,5895.05,145.55,56.5,14.5,-10.77720209,-2.887742598,24.36666667
24/01/2004 07:00,30.9185,5895.05,148.05,57.5,14.2,-13.80125039,-1.128713155,24.46666667
24/01/2004 08:00,30.9135,5895.05,149.3,54.5,15.7,-15.57390435,1.441279875,25.175
24/01/2004 09:00,30.908,5895.05,147.9666667,48.5,17.6,-12.80250079,-1.11e-15,25.175
24/01/2004 10:00,30.906,5895.05,144.55,42.5,20.1,-13.78757737,-1.284996515,25.475
24/01/2004 11:00,30.9,5895.05,145.3,35.0,22.5,-14.57515474,-2.569993029,25.975
24/01/2004 12:00,30.8965,5895.05,146.55,30.5,24.95,-12.07731687,-8.456628312,26.325
24/01/2004 13:00,30.89625,5895.05,145.3,27.5,26.3,-2.530949061,-15.25372539,26.325
24/01/2004 14:00,30.8975,5895.05,148.3,24.0,27.7,-3.33e-15,-18.12046266,26.06666667
24/01/2004 15:00,30.89425,5895.05,148.8,22.0,28.7,-6.722563235,-17.93699172,25.85
24/01/2004 16:00,30.8925,5895.05,146.8,19.0,29.4,-4.756628312,-14.86872888,25.7
24/01/2004 17:00,30.88725,5895.05,148.05,17.5,29.5,-1.441279875,-17.37390435,25.4
24/01/2004 18:00,30.886,5895.05,146.05,17.5,29.6,3.038843109,-17.23413568,25.25
24/01/2004 19:00,30.88466667,5895.05,144.3,16.5,29.3,-1.284996515,-15.58757737,25.15
24/01/2004 20:00,30.88525,5895.05,142.9666667,19.0,28.05,-1.128713155,-13.80125039,25.05
24/01/2004 21:00,30.88325,5895.05,144.55,21.5,26.05,-4.715312803,-10.11202094,24.9
24/01/2004 22:00,30.883,5895.05,144.55,23.5,24.25,-7.199221228,-8.579697763,24.83333333
24/01/2004 23:00,30.8805,5895.05,144.875,28.0,22.45,-6.399610614,-9.139591143,24.8
24/01/2005 00:00,30.83825,5895.05,188.15,25.0,24.15,-11.37028071,-4.138443734,26.45
24/01/2005 01:00,30.838,5895.05,187.725,26.5,23.65,-14.68757737,-1.284996515,26.325
24/01/2005 02:00,30.8405,5895.05,184.75,33.5,22.6,-14.8,1.81e-15,26.175
24/01/2005 03:00,30.837,5895.05,182.75,43.5,21.3,-15.58757737,1.284996515,26.1
24/01/2005 04:00,30.83575,5895.05,183.5,49.0,19.95,-15.7,1.92e-15,26.0
24/01/2005 05:00,30.83425,5895.05,184.5,53.0,18.65,-15.7,1.92e-15,25.9
24/01/2005 06:00,30.83425,5895.05,184.75,54.5,17.55,-16.3478087,2.882559749,25.9
24/01/2005 07:00,30.8355,5895.05,186.3,55.5,17.2,-15.9733531,4.280047064,26.075
24/01/2005 08:00,30.8295,5895.05,187.1,52.5,18.85,-17.455632,8.41376719,26.525
24/01/2005 09:00,30.82975,5895.05,188.85,47.0,21.65,-15.01504259,10.51364601,27.125
24/01/2005 10:00,30.8275,5895.05,188.2666667,40.5,24.6,-15.46533339,12.97695554,27.675
24/01/2005 11:00,30.83,5895.05,188.1,36.5,27.05,-6.680949061,14.14173625,28.15
24/01/2005 12:00,30.83325,5895.05,186.85,32.0,29.4,-11.82729202,14.09521775,28.3
24/01/2005 13:00,30.83133333,5895.05,187.375,25.0,32.1,-12.50221901,14.89956442,28.3
24/01/2005 14:00,30.83,5895.05,188.95,19.5,34.15,-12.17260888,14.7904064,28.275
24/01/2005 15:00,30.83075,5895.05,190.7,17.0,35.3,-13.30257088,10.95816888,28.1
24/01/2005 16:00,30.8305,5895.05,187.2,16.0,35.95,-8.629290726,12.32390435,27.975
24/01/2005 17:00,30.8345,5895.05,186.45,16.5,36.3,-10.53628834,10.31442604,27.6
24/01/2005 18:00,30.83675,5895.05,185.7,17.0,36.0,-18.26023133,1.597563235,27.375
24/01/2005 19:00,30.83975,5895.05,185.0,18.0,35.8,-14.3760217,8.3,27.175
24/01/2005 20:00,30.8445,5895.05,185.55,21.5,34.2,-11.25833025,6.5,27.1
24/01/2005 21:00,30.8475,5895.05,184.8,27.5,32.0,-10.9577443,5.023130932,27.025
24/01/2005 22:00,30.852,5895.05,186.05,34.0,30.15,-6.894601683,9.440398139,26.925
24/01/2005 23:00,30.8515,5895.05,188.05,34.5,29.35,-3.830625605,10.52455735,26.8
24/01/2006 00:00,30.882,5895.05,175.15,33.0,22.7,-21.96121289,3.872354362,28.225
24/01/2006 01:00,30.88375,5895.05,177.35,37.5,21.35,-21.96121289,3.872354362,28.075
24/01/2006 02:00,30.8855,5895.05,179.1,42.5,19.85,-21.96121289,3.872354362,27.875
24/01/2006 03:00,30.884,5895.05,180.85,49.5,18.4,-21.96121289,3.872354362,27.775
24/01/2006 04:00,30.88275,5895.05,181.35,54.0,17.4,-20.13375597,9.388524598,27.65
24/01/2006 05:00,30.88675,5895.05,182.1,55.0,16.8,-17.93699172,6.722563235,27.5
24/01/2006 06:00,30.88875,5895.05,181.35,60.5,15.9,-18.12046266,3.195126469,27.4
24/01/2006 07:00,30.89975,5895.05,179.85,60.0,15.9,-16.46023133,1.597563235,27.375
24/01/2006 08:00,30.896,5895.05,179.1,57.0,17.25,-17.76515009,5.098521113,27.375
24/01/2006 09:00,30.8965,5895.05,178.85,51.5,19.0,-25.11901944,-4.429160856,27.65
24/01/2006 10:00,30.89325,5895.05,181.35,46.5,20.7,-23.91693342,2.092460541,28.15
24/01/2006 11:00,30.88225,5895.05,183.05,39.5,22.7,-23.1902295,6.213803268,28.575
24/01/2006 12:00,30.881,5895.05,182.75,32.5,24.3,-15.76688247,7.43876719,28.95
24/01/2006 13:00,30.881,5895.05,182.0,29.5,25.7,-14.75317415,5.36971625,29.1
24/01/2006 14:00,30.887,5895.05,181.5,23.5,27.4,-13.54617973,9.48513716,28.975
24/01/2006 15:00,30.8945,5895.05,179.25,19.5,28.75,-15.93486743,9.2,28.8
24/01/2006 16:00,30.88725,5895.05,178.25,16.5,30.15,-15.93486743,9.2,28.8
24/01/2006 17:00,30.884,5895.05,178.75,15.0,30.55,-16.50882926,11.76708185,28.55
24/01/2006 18:00,30.88225,5895.05,177.75,13.5,30.7,-13.75565485,16.39335108,28.4
24/01/2006 19:00,30.886,5895.05,179.25,14.5,30.15,-13.88107972,11.64760888,28.375
24/01/2006 20:00,30.887,5895.05,180.75,18.5,28.2,-10.53628834,10.31442604,28.3
24/01/2006 21:00,30.889,5895.05,181.25,22.5,25.6,-9.829031141,6.978119463,28.3
24/01/2006 22:00,30.891,5895.05,181.45,28.0,23.55,-9.332598074,4.265312803,28.15
24/01/2006 23:00,30.8895,5895.05,179.9,25.0,22.9,-14.24130277,3.815945575,27.95
24/01/2007 00:00,30.9415,5895.05,100.8,38.5,23.7,-14.8,1.81e-15,26.1
24/01/2007 01:00,30.94,5895.05,99.55,38.5,22.5,-19.32390435,-1.441279875,26.075
24/01/2007 02:00,30.939,5895.05,98.475,46.5,21.05,-19.29427947,-1.779893821,26.1
24/01/2007 03:00,30.9345,5895.05,98.7,54.5,19.95,-17.5,2.14e-15,26.0
24/01/2007 04:00,30.93175,5895.05,97.7,60.0,19.0,-14.67390435,-1.441279875,25.975
24/01/2007 05:00,30.92975,5895.05,97.45,66.5,17.95,-10.21492342,-0.972429795,25.9
24/01/2007 06:00,30.93075,5895.05,96.95,71.5,17.05,-9.045151757,-2.423641109,25.9
24/01/2007 07:00,30.931,5895.05,97.95,72.5,16.8,-10.17832143,-4.573130932,26.0
24/01/2007 08:00,30.928,5895.05,98.95,68.5,18.0,-16.3478087,-2.882559749,26.25
24/01/2007 09:00,30.9275,5895.05,104.2,60.5,19.85,-17.23413568,3.038843109,26.725
24/01/2007 10:00,30.926,5895.05,106.2,52.0,21.65,-17.29034422,6.293170637,27.275
24/01/2007 11:00,30.92,5895.05,102.45,44.0,23.5,-16.3478087,2.882559749,27.65
24/01/2007 12:00,30.91925,5895.05,104.2,38.0,24.8,-19.31023133,1.597563235,27.925
24/01/2007 13:00,30.91975,5895.05,103.7,32.5,26.15,-16.81907646,-1.705305444,28.025
24/01/2007 14:00,30.9185,5895.05,104.9,30.0,27.7,-16.01395672,-0.933385826,27.75
24/01/2007 15:00,30.9175,5895.05,116.1,26.5,28.3,-17.38185684,-3.064890336,27.325
24/01/2007 16:00,30.915,5895.05,119.1,26.0,29.1,-16.24824218,2.552436765,27.2
24/01/2007 17:00,30.913,5895.05,110.85,27.0,29.1,-16.81907646,1.705305444,27.0
24/01/2007 18:00,30.91475,5895.05,107.1,26.0,29.3,-14.18523133,10.47432362,26.7
24/01/2007 19:00,30.91225,5895.05,100.35,27.5,28.9,-14.58249234,5.141279875,26.55
24/01/2007 20:00,30.91225,5895.05,100.6,30.0,27.8,-13.42861388,6.08876719,26.5
24/01/2007 21:00,30.91325,5895.05,100.85,39.5,25.45,-7.342678344,3.680964841,26.425
24/01/2007 22:00,30.91425,5895.05,100.35,44.5,24.0,-6.458980933,-0.46885008,26.375
24/01/2007 23:00,30.91575,5895.05,100.35,54.0,22.05,-6.337170076,0.923454387,26.3
24/01/2008 00:00,30.8935,5895.05,121.4166667,34.5,23.65,-0.845723359,0.307818129,24.96666667
24/01/2008 01:00,30.89116667,5895.05,122.8666667,38.5,23.05,2.887742598,10.77720209,24.9
24/01/2008 02:00,30.89016667,5895.05,123.4,36.5,24.3,7.202419812,10.2861215,25.0
24/01/2008 03:00,30.88983333,5895.05,123.4,36.0,25.95,1.992115941,-0.126706436,24.98333333
24/01/2008 04:00,30.89066667,5895.05,126.6666667,36.0,23.3,-8.158824779,-0.947631598,24.91666667
24/01/2008 05:00,30.88866667,5895.05,126.6833333,46.0,21.7,-7.92125961,-2.384162882,24.9
24/01/2008 06:00,30.88816667,5895.05,128.15,52.0,21.2,-10.81780571,-2.736207828,24.86666667
24/01/2008 07:00,30.8895,5895.05,128.55,56.5,21.0,-13.68882777,-2.41370967,24.8
24/01/2008 08:00,30.888,5895.05,137.8166667,57.5,20.65,-12.01492342,0.972429795,24.8
24/01/2008 09:00,30.88783333,5895.05,132.65,59.5,20.45,-11.25099266,-1.671286845,24.86666667
24/01/2008 10:00,30.88666667,5895.05,135.28,74.0,19.25,-11.11492342,-0.972429795,25.0
24/01/2008 11:00,30.8855,5895.05,139.0333333,74.0,20.4,-10.76669246,12.83124442,25.31666667
24/01/2008 12:00,30.877,5895.05,140.8,56.5,25.05,1.983853565,9.4783387,25.36666667
24/01/2008 13:00,30.88366667,5895.05,141.4166667,38.5,27.9,-3.599610614,9.889848881,25.11666667
24/01/2008 14:00,30.89266667,5895.05,145.16,43.5,27.4,-9.060231328,6.297563235,25.16666667
24/01/2008 15:00,30.888,5895.05,145.4166667,55.0,24.95,-15.46148172,2.726276389,25.16666667
24/01/2008 16:00,30.8835,5895.05,148.9333333,43.0,26.15,-12.17475155,21.39985498,25.3
24/01/2008 17:00,30.87716667,5895.05,148.9666667,36.5,28.2,-6.209054677,22.26329891,25.2
24/01/2008 18:00,30.8795,5895.05,151.1,37.0,28.35,-6.98876719,14.9874596,25.06666667
24/01/2008 19:00,30.88266667,5895.05,156.32,36.0,28.2,-3.508127446,13.39557941,24.9
24/01/2008 20:00,30.88433333,5895.05,158.0,41.0,26.75,11.33745776,9.513256623,24.81666667
24/01/2008 21:00,30.88683333,5895.05,161.2666667,50.5,24.45,6.859148235,4.518463557,24.8
24/01/2008 22:00,30.89016667,5895.05,162.25,54.5,23.05,5.629165125,3.25,24.7
24/01/2008 23:00,30.89116667,5895.05,162.4,61.5,22.4,3.290896534,1.9,24.68333333
24/01/2009 00:00,30.83366667,5895.05,100.2,21.5,26.15,-11.92371016,-14.21012442,25.75
24/01/2009 01:00,30.82783333,5895.05,98.33333333,28.5,24.45,-8.920061659,-5.15,25.63333333
24/01/2009 02:00,30.8315,5895.05,96.18333333,39.5,22.75,-6.510579498,-6.732441798,25.45
24/01/2009 03:00,30.83366667,5895.05,95.0,39.0,21.9,-11.58237489,-11.80423719,25.31666667
24/01/2009 04:00,30.83816667,5895.05,93.88333333,48.0,20.4,-9.060231328,-15.69278099,25.18333333
24/01/2009 05:00,30.837,5895.05,92.0,55.5,19.45,-5.677534379,-15.59889751,25.05
24/01/2009 06:00,30.83716667,5895.05,92.03333333,62.5,18.85,-2.06e-15,-11.2,25.01666667
24/01/2009 07:00,30.832,5895.05,91.94,66.0,18.9,-6.680949061,-14.14173625,25.15
24/01/2009 08:00,30.838,5895.05,92.4,63.0,19.45,-12.11743371,-11.78801085,25.36666667
24/01/2009 09:00,30.83,5895.05,96.38333333,52.5,20.15,-20.13375597,-9.388524598,25.85
24/01/2009 10:00,30.8318,5895.05,101.3,45.5,21.45,-19.35433311,-8.938524598,26.53333333
24/01/2009 11:00,30.827,5895.05,106.2,41.0,22.5,-15.92436927,-11.03864601,27.11666667
24/01/2009 12:00,30.828,5895.05,109.0,34.0,23.95,-12.11743371,-11.78801085,27.43333333
24/01/2009 13:00,30.8272,5895.05,111.7,29.5,25.0,-16.67945824,-9.419352478,27.65
24/01/2009 14:00,30.8234,5895.05,110.2166667,27.0,26.95,-8.572573887,-8.572573887,27.61666667
24/01/2009 15:00,30.82033333,5895.05,107.9666667,24.0,27.5,-14.57515474,-2.569993029,27.48333333
24/01/2009 16:00,30.81633333,5895.05,107.5,22.0,28.75,-3.353316511,-5.552050826,27.35
24/01/2009 17:00,30.81466667,5895.05,103.3333333,19.5,29.2,-12.0,-4.849742261,26.73333333
24/01/2009 18:00,30.8165,5895.05,100.7,20.0,29.6,-6.528119463,-9.049608278,26.45
24/01/2009 19:00,30.81066667,5895.05,98.35,17.0,29.65,-14.14173625,-6.680949061,26.25
24/01/2009 20:00,30.80033333,5895.05,99.9,16.5,28.65,-13.02916512,-3.25,26.1
24/01/2009 21:00,30.807,5895.05,100.7833333,19.5,26.5,-8.42057422,-4.099676545,25.96666667
24/01/2009 22:00,30.8075,5895.05,98.95,23.0,24.3,-8.833110635,-3.214989347,25.85
24/01/2009 23:00,30.80883333,5895.05,98.66666667,24.5,23.05,-10.52455735,-3.830625605,25.75
24/01/2010 00:00,30.92175,5895.05,93.0,38.0,22.05,-9.045151757,-2.423641109,25.125
24/01/2010 01:00,30.925,5895.05,93.0,40.5,21.05,-9.678833994,-3.522807476,25.1
24/01/2010 02:00,30.92833333,5895.05,92.5,42.5,20.15,-10.9577443,-5.023130932,25.025
24/01/2010 03:00,30.928,5895.05,90.5,45.5,19.0,-11.37028071,-4.138443734,24.975
24/01/2010 04:00,30.92333333,5895.05,90.5,43.5,18.2,-11.11492342,-0.972429795,24.9
24/01/2010 05:00,30.92575,5895.05,89.0,41.5,16.95,-11.91617381,2.10114295,24.825
24/01/2010 06:00,30.921,5895.05,88.75,44.5,15.8,-10.77720209,2.887742598,24.725
24/01/2010 07:00,30.924,5895.05,90.75,48.0,15.15,-8.486874715,3.957494674,25.025
24/01/2010 08:00,30.9235,5895.05,91.5,44.0,17.7,-7.989848881,10.0081986,25.4
24/01/2010 09:00,30.91925,5895.05,94.25,39.5,20.45,-4.754079992,13.06172743,25.85
24/01/2010 10:00,30.91875,5895.05,98.0,34.0,22.75,-7.77928888,9.027861724,26.35
24/01/2010 11:00,30.90975,5895.05,100.0,28.5,25.15,-8.429165125,8.099742261,26.925
24/01/2010 12:00,30.91275,5895.05,103.0,24.5,26.9,-9.114534031,3.317419087,27.3
24/01/2010 13:00,30.9135,5895.05,103.75,22.0,28.45,-9.699484522,-5.6,27.4
24/01/2010 14:00,30.91525,5895.05,102.5,19.5,29.9,-10.25776156,-4.066146435,27.35
24/01/2010 15:00,30.90975,5895.05,100.5,16.5,30.45,-11.70800204,2.223130932,27.05
24/01/2010 16:00,30.90433333,5895.05,99.5,15.5,31.45,-10.11202094,-0.884687197,26.85
24/01/2010 17:00,30.9035,5895.05,113.5,15.0,31.85,-0.45,10.47890739,26.625
24/01/2010 18:00,30.9005,5895.05,98.75,15.5,32.1,-6.098015204,5.908980933,26.425
24/01/2010 19:00,30.9045,5895.05,98.75,15.0,31.75,-6.814599962,4.543261754,26.125
24/01/2010 20:00,30.90633333,5895.05,97.5,18.5,30.45,1.299676545,9.170831959,25.9
24/01/2010 21:00,30.90575,5895.05,98.0,27.5,27.4,1.299676545,3.570831959,25.725
24/01/2010 22:00,30.90666667,5895.05,95.25,37.5,24.9,0.0,0.0,25.7
24/01/2010 23:00,30.906,5895.05,95.5,35.5,22.65,0.307818129,0.845723359,25.575
24/01/2011 00:00,31.63933333,5895.05,194.5,35.5,25.55,-9.4783387,-3.616146435,27.725
24/01/2011 01:00,31.63933333,5895.05,193.0,40.5,23.9,-7.484538923,-1.31972615,27.7
24/01/2011 02:00,31.63933333,5895.05,193.0,39.5,23.1,-7.342678344,-3.680964841,27.6
24/01/2011 03:00,31.63933333,5895.05,193.5,42.0,22.45,-8.592011723,-2.140136925,27.6
24/01/2011 04:00,31.63933333,5895.05,194.0,49.0,22.0,-2.962846598,1.109863075,27.5
24/01/2011 05:00,31.63933333,5895.05,194.0,51.0,21.45,-5.477796008,-8.550120839,27.5
24/01/2011 06:00,31.63933333,5895.05,194.0,35.0,21.55,-13.81685964,-7.266292114,27.4
24/01/2011 07:00,31.63933333,5895.05,193.25,31.0,20.6,-8.550594952,-5.134099815,27.4
24/01/2011 08:00,31.63933333,5895.05,194.0,32.0,20.2,-10.11202094,-4.715312803,27.325
24/01/2011 09:00,31.63933333,5895.05,192.5,30.0,21.0,-12.90125039,-1.128713155,27.35
24/01/2011 10:00,31.63933333,5895.05,193.25,25.0,23.05,-12.1,1.48e-15,27.4
24/01/2011 11:00,31.63933333,5895.05,194.0,19.5,25.05,-17.23413568,-3.038843109,27.5
24/01/2011 12:00,31.63933333,5895.05,194.0,21.0,26.55,-16.3478087,-2.882559749,27.6
24/01/2011 13:00,31.63933333,5895.05,197.0,25.5,28.2,-15.46148172,-2.726276389,27.725
24/01/2011 14:00,31.63933333,5895.05,197.0,29.5,28.85,-12.50925243,-3.351844086,27.825
24/01/2011 15:00,31.63933333,5895.05,196.0,37.5,29.9,-8.160114185,-10.20372539,27.925
24/01/2011 16:00,31.63933333,5895.05,196.0,38.5,30.35,-13.15319323,-5.619399338,28.0
24/01/2011 17:00,31.63933333,5895.05,195.0,38.5,30.5,-12.81717598,-7.4,28.075
24/01/2011 18:00,31.63933333,5895.05,194.25,40.0,30.4,-15.01504259,-10.51364601,28.1
24/01/2011 19:00,31.63933333,5895.05,194.25,43.0,28.65,-16.85968008,4.436330424,28.025
24/01/2011 20:00,31.63933333,5895.05,193.5,49.0,26.9,-12.90125039,1.128713155,28.0
24/01/2011 21:00,31.63933333,5895.05,193.25,53.5,25.4,-9.4,1.15e-15,27.9
24/01/2011 22:00,31.63933333,5895.05,193.0,57.0,24.3,-8.216555318,-1.607494674,27.85
24/01/2011 23:00,31.63933333,5895.05,193.0,61.0,23.35,-4.190896534,1.9,27.775
24/01/2012 00:00,30.8805,5895.05,180.3,58.0,23.5,6.152081864,3.67581467,26.5
24/01/2012 01:00,30.87925,5895.05,181.35,63.5,22.55,1.35,2.33826859,26.45
24/01/2012 02:00,30.881,5895.05,181.8,64.5,21.9,-0.659863075,7.542269461,26.35
24/01/2012 03:00,30.881,5895.05,180.425,68.0,21.1,-1.583317462,6.279439538,26.325
24/01/2012 04:00,30.88275,5895.05,182.875,72.5,20.1,-0.29371664,1.665749841,26.35
24/01/2012 05:00,30.88525,5895.05,179.725,73.5,19.45,2.33e-16,3.8,26.4
24/01/2012 06:00,30.88525,5895.05,178.625,75.5,19.05,-0.816146435,4.628596439,26.325
24/01/2012 07:00,30.88775,5895.05,181.525,71.0,19.95,-1.478508849,2.248285726,26.5
24/01/2012 08:00,30.88675,5895.05,182.975,55.5,23.5,-2.551672981,6.696916436,26.85
24/01/2012 09:00,30.89175,5895.05,183.125,48.5,26.1,-1.678405515,5.092269461,27.225
24/01/2012 10:00,30.8835,5895.05,195.0,38.5,29.4,8.456628312,12.07731687,27.975
24/01/2012 11:00,30.88275,5895.05,196.35,32.5,31.3,4.7,8.140638796,28.75
24/01/2012 12:00,30.881,5895.05,184.725,25.5,33.45,-3.7,12.90858799,28.675
24/01/2012 13:00,30.879,5895.05,185.6,22.5,34.25,-5.459859844,14.25320594,28.75
24/01/2012 14:00,30.8745,5895.05,191.65,23.0,34.35,-0.9,12.81717598,28.65
24/01/2012 15:00,30.87775,5895.05,188.675,19.0,35.35,-12.38274604,12.27181489,28.275
24/01/2012 16:00,30.8795,5895.05,184.1,19.0,35.2,-6.709068524,11.93301427,28.15
24/01/2012 17:00,30.88025,5895.05,186.9,15.0,35.55,-11.64760888,13.88107972,27.975
24/01/2012 18:00,30.8795,5895.05,182.725,15.5,34.85,-10.43801085,9.779165125,27.575
24/01/2012 19:00,30.887,5895.05,180.7,17.5,33.8,-11.00386604,11.11479719,27.5
24/01/2012 20:00,30.8895,5895.05,180.475,22.5,32.25,-3.25,11.22916512,27.45
24/01/2012 21:00,30.892,5895.05,181.175,32.0,28.45,1.94485959,11.02984683,27.325
24/01/2012 22:00,30.8935,5895.05,180.45,36.5,26.5,1.78857623,10.14351986,27.225
24/01/2012 23:00,30.895,5895.05,180.725,37.0,25.6,3.214989347,8.833110635,27.125
24/01/2013 00:00,30.828,5895.05,181.1,35.5,21.45,-4.792592917,6.981288282,26.2
24/01/2013 01:00,30.82825,5895.05,175.3,36.5,20.15,-6.511377767,5.463694682,26.125
24/01/2013 02:00,30.82825,5895.05,178.075,33.0,20.2,-8.0169642,4.628596439,25.95
24/01/2013 03:00,30.827,5895.05,178.025,35.5,18.8,-8.158824779,2.267357749,25.825
24/01/2013 04:00,30.82525,5895.05,179.275,37.0,17.6,-8.450151144,5.821101766,25.575
24/01/2013 05:00,30.8225,5895.05,171.575,40.0,16.8,-10.36466568,3.772429795,25.4
24/01/2013 06:00,30.82075,5895.05,168.85,45.0,16.3,-2.470897459,10.69109928,25.425
24/01/2013 07:00,30.8205,5895.05,170.525,46.0,17.3,-3.039277367,10.73659847,25.55
24/01/2013 08:00,30.8215,5895.05,172.4,40.0,20.3,-1.128713155,12.90125039,26.025
24/01/2013 09:00,30.82075,5895.05,172.875,33.5,23.75,-1.128713155,12.90125039,26.875
24/01/2013 10:00,30.82925,5895.05,176.5,30.5,26.6,3.214989347,8.833110635,28.15
24/01/2013 11:00,30.83325,5895.05,181.825,22.0,30.1,5.15,8.920061659,29.3
24/01/2013 12:00,30.84025,5895.05,188.675,17.5,32.45,6.293450329,8.458002035,30.425
24/01/2013 13:00,30.8465,5895.05,194.925,16.0,33.55,10.47890739,6.05,30.225
24/01/2013 14:00,30.83875,5895.05,192.075,14.0,35.15,-3.55e-16,1.8,30.05
24/01/2013 15:00,30.84,5895.05,186.05,11.0,36.6,3.473702446,8.228207053,29.95
24/01/2013 16:00,30.83525,5895.05,185.125,10.0,37.6,3.415022712,8.425892301,29.925
24/01/2013 17:00,30.8345,5895.05,184.325,8.5,37.85,-1.938539089,7.957516334,29.35
24/01/2013 18:00,30.83325,5895.05,187.15,9.5,38.7,10.83717008,0.923454387,28.85
24/01/2013 19:00,30.8325,5895.05,186.975,9.5,38.25,7.721101766,3.600408883,28.35
24/01/2013 20:00,30.82725,5895.05,192.125,11.0,36.85,8.770319398,-2.35,27.825
24/01/2013 21:00,30.8215,5895.05,194.875,18.5,32.55,5.196151009,0.454604307,27.275
24/01/2013 22:00,30.81825,5895.05,190.275,35.5,28.9,0.845723359,0.307818129,26.875
24/01/2013 23:00,30.8155,5895.05,190.425,33.5,27.35,1.35,2.33826859,26.6
24/01/2014 00:00,30.849,5895.05,123.8,37.0,28.65,-7.870844027,-6.400408883,27.075
24/01/2014 01:00,30.849,5895.05,125.0,21.0,30.0,-3.967480344,-14.20069915,27.0
24/01/2014 02:00,30.849,5895.05,125.5,20.0,30.1,-1.885606257,-8.561220067,27.025
24/01/2014 03:00,30.849,5895.05,125.075,19.5,28.75,-11.36613031,-9.12928888,26.9
24/01/2014 04:00,30.849,5895.05,125.075,27.0,27.85,-7.715496709,-6.639686249,26.8
24/01/2014 05:00,30.849,5895.05,125.475,36.5,26.3,-12.03775311,-6.95,26.725
24/01/2014 06:00,30.849,5895.05,126.4,39.0,24.75,-10.51847114,-7.556628312,26.775
24/01/2014 07:00,30.849,5895.05,127.575,52.0,23.05,-9.257192878,1.63229287,26.65
24/01/2014 08:00,30.849,5895.05,128.625,59.5,22.75,0.659863075,-8.442269461,26.6
